OBJECTID,COD_DEP,DPTO,COD_MUN,MPIO,HaNatura,HaAgro,HanoAgro,HaOtro,PrPropia,PrArrien,PrAparce,PrUsufru,PrComoda,PrOcupac,PrColect,PrAdjudi,PrOtros,PrMixta,UPA,UPNA,Shape_Length_1,Shape_Area_1,ShapeSTArea,ShapeSTLength,cluster
115,76.0,Valle del Cauca,76890.0,Yotoco,6505.1,23292.1,1397.1,1076.7,689.0,91.0,2.0,7.0,5.0,0.0,5.0,0.0,33.0,57.0,30873.9,1397.1,1.37187432,0.02637923,327646997.709409,151826.755446521,1
116,76.0,Valle del Cauca,76892.0,Yumbo,2047.7,12176.9,5122.7,539.6,1002.0,113.0,6.0,1.0,3.0,5.0,4.0,2.0,14.0,15.0,14764.2,5122.7,0.75630523,0.01880084,233438471.596865,83513.6230824939,1
117,76.0,Valle del Cauca,76895.0,Zarzal,1114.8,30475.1,263.3,162.1,514.0,61.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,31752.1,263.3,1.32321967,0.02970213,369133729.243052,142653.911722676,1
118,73.0,Tolima,73001.0,Ibagué,37278.4,73402.0,12404.5,12114.6,6101.0,783.0,102.0,31.0,8.0,9.0,50.0,12.0,105.0,137.0,122795.0,12404.5,2.53796767,0.11215712,1394042474.04238,279173.138394233,1
119,73.0,Tolima,73024.0,Alpujarra,6938.4,38400.9,558.4,4777.4,1287.0,104.0,7.0,4.0,0.0,0.0,60.0,6.0,223.0,136.0,50116.7,558.4,1.0332023,0.0407721,506131580.61563,114476.102386557,1
120,73.0,Tolima,73026.0,Alvarado,3092.6,27203.9,2880.4,1009.3,669.0,83.0,7.0,0.0,1.0,0.0,5.0,1.0,4.0,63.0,31305.7,2880.4,1.0296523,0.02793482,347263494.767403,113335.764018655,1
121,73.0,Tolima,73030.0,Ambalema,1997.3,19320.4,952.1,568.6,107.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,21886.3,952.1,0.96497268,0.01939287,241157637.912034,106598.392555001,1
122,73.0,Tolima,73043.0,Anzoátegui,12908.3,32314.7,166.6,1644.1,735.0,73.0,10.0,7.0,4.0,1.0,4.0,1.0,21.0,33.0,46867.1,166.6,1.3178206,0.03880151,482419788.230005,144364.481368215,1
123,73.0,Tolima,73055.0,Armero,5066.8,36946.7,968.5,472.3,729.0,71.0,2.0,2.0,5.0,6.0,4.0,0.0,9.0,34.0,42485.7,968.5,1.34030719,0.03553023,441971560.927512,148187.932338565,1
124,73.0,Tolima,73067.0,Ataco,14603.7,77849.1,1012.4,6515.2,5865.0,376.0,24.0,52.0,9.0,15.0,37.0,5.0,84.0,176.0,98968.0,1012.4,2.39960892,0.08341473,1035522799.22546,262634.805466096,1
125,73.0,Tolima,73124.0,Cajamarca,22005.5,22501.8,2041.1,4552.5,1354.0,279.0,46.0,6.0,70.0,10.0,47.0,10.0,38.0,121.0,49059.8,2041.1,1.0581893,0.04220742,524578665.573881,116632.302995181,1
126,73.0,Tolima,73148.0,Carmen de Apicalá,4340.8,9251.5,591.8,4189.4,695.0,60.0,7.0,1.0,0.0,2.0,1.0,0.0,37.0,24.0,17781.8,591.8,0.73286298,0.01563184,194210607.166222,80896.9985353271,1
127,73.0,Tolima,73152.0,Casabianca,5071.7,11475.7,1030.7,142.0,1165.0,33.0,4.0,7.0,6.0,1.0,18.0,0.0,35.0,74.0,16689.3,1030.7,1.08840425,0.01449881,180355996.908431,119281.318040967,1
128,73.0,Tolima,73168.0,Chaparral,84005.2,116220.5,5075.8,3747.0,7612.0,401.0,73.0,14.0,11.0,28.0,17.0,5.0,133.0,124.0,203972.7,5075.8,2.56833107,0.17119823,2126035939.30729,282065.250838837,1
129,73.0,Tolima,73200.0,Coello,10415.6,18622.8,1375.2,2722.1,971.0,100.0,15.0,3.0,0.0,3.0,55.0,5.0,14.0,27.0,31760.5,1375.2,1.23477736,0.02792552,347068686.789922,136499.283300766,1
130,73.0,Tolima,73217.0,Coyaima,17920.8,44130.3,2865.9,1322.9,4840.0,813.0,23.0,5.0,2.0,1.0,123.0,9.0,66.0,218.0,63374.0,2865.9,1.4417805,0.0544354,676014339.878947,159599.838058847,1
131,73.0,Tolima,73226.0,Cunday,6434.2,39636.4,1878.0,2970.6,2004.0,159.0,7.0,4.0,4.0,4.0,11.0,1.0,59.0,32.0,49041.2,1878.0,3.22311817,0.11371309,508539089.513633,137574.171183942,1
132,73.0,Tolima,73236.0,Dolores,8650.7,53045.1,592.3,3867.9,1268.0,119.0,3.0,0.0,2.0,6.0,20.0,3.0,47.0,144.0,65563.8,592.3,1.85907097,0.05341064,663175345.091982,204583.355551636,1
133,73.0,Tolima,73268.0,Espinal,650.6,23053.8,520.4,653.0,1902.0,839.0,100.0,7.0,0.0,13.0,67.0,6.0,45.0,211.0,24357.4,520.4,0.78914362,0.01761898,218930847.468494,86678.4384120249,1
134,73.0,Tolima,73270.0,Falan,723.0,15405.7,1943.3,214.8,993.0,61.0,2.0,4.0,4.0,10.0,26.0,1.0,41.0,70.0,16343.5,1943.3,0.83736287,0.01477797,183850859.745877,92399.7494429299,1
135,73.0,Tolima,73275.0,Flandes,304.9,7968.2,305.6,364.4,671.0,97.0,6.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,8637.6,305.6,0.52587338,0.00788912,98030599.1890223,57897.5768735216,1
136,73.0,Tolima,73283.0,Fresno,944.0,19499.6,1234.2,159.6,1515.0,42.0,7.0,2.0,3.0,7.0,11.0,0.0,30.0,32.0,20603.2,1234.2,0.7632311,0.01758728,218830637.908448,84079.4590721925,1
137,73.0,Tolima,73319.0,Guamo,5533.9,41613.3,2482.6,2799.8,5314.0,1220.0,165.0,62.0,40.0,12.0,40.0,8.0,18.0,148.0,49947.0,2482.6,1.13490729,0.04112191,510875473.583494,125358.455698918,1
138,73.0,Tolima,73347.0,Herveo,9576.8,19779.4,2358.1,489.5,359.0,10.0,2.0,6.0,8.0,7.0,2.0,2.0,10.0,48.0,29845.7,2358.1,1.00520157,0.02663489,331358821.935751,109472.392294672,1
139,73.0,Tolima,73349.0,Honda,7643.6,16921.9,3571.7,1250.5,89.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,25816.0,3571.7,1.03607036,0.02514395,312878333.789428,114789.251957458,1
140,73.0,Tolima,73352.0,Icononzo,2535.9,14304.7,3631.7,999.1,1906.0,330.0,28.0,158.0,7.0,14.0,61.0,15.0,341.0,58.0,17839.7,3631.7,0.80088284,0.0175584,218154682.225773,88247.1501320151,1
141,73.0,Tolima,73408.0,Lérida,900.6,21527.4,2931.2,356.4,115.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,22784.4,2931.2,0.96084756,0.02243963,279084732.612831,105772.473991895,1
142,73.0,Tolima,73411.0,Líbano,2284.7,24548.3,2213.6,150.8,2488.0,176.0,12.0,34.0,25.0,24.0,16.0,1.0,43.0,72.0,26983.8,2213.6,0.92159115,0.02291337,284971135.268323,100373.336266051,1
143,73.0,Tolima,73443.0,Mariquita,2461.8,22424.1,3786.2,196.1,1403.0,54.0,6.0,5.0,3.0,17.0,13.0,0.0,48.0,61.0,25082.0,3786.2,0.81236412,0.02377592,295866721.800527,89470.3390236869,1
144,73.0,Tolima,73449.0,Melgar,3506.0,11806.6,1147.0,2874.2,1560.0,179.0,7.0,56.0,8.0,26.0,12.0,3.0,59.0,73.0,18186.9,1147.0,0.92653852,0.01662349,206545513.317751,102351.377128855,1
145,73.0,Tolima,73461.0,Murillo,13283.2,22757.8,2326.9,3362.4,153.0,124.0,25.0,27.0,2.0,0.0,1.0,0.0,5.0,39.0,39403.3,2326.9,0.99741587,0.03451018,429157934.955553,109529.997749132,1
146,73.0,Tolima,73483.0,Natagaima,32365.7,42848.3,2254.6,7332.5,1535.0,162.0,10.0,9.0,0.0,22.0,148.0,168.0,78.0,74.0,82546.5,2254.6,1.66180898,0.06991302,868033937.919597,183495.42619783,1
147,73.0,Tolima,73504.0,Ortega,18705.2,66136.3,3702.8,4575.7,4519.0,322.0,7.0,20.0,1.0,23.0,96.0,16.0,377.0,106.0,89417.1,3702.8,1.48376491,0.07634821,948374380.809491,164262.573717103,1
148,73.0,Tolima,73520.0,Palocabildo,306.4,5743.6,196.9,70.4,1107.0,58.0,17.0,5.0,4.0,0.0,6.0,0.0,24.0,19.0,6120.4,196.9,0.36043681,0.00530359,65981875.6895613,39770.0974971869,1
149,73.0,Tolima,73547.0,Piedras,11427.7,23639.2,1148.3,1046.2,734.0,121.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,36113.1,1148.3,1.3257462,0.02876478,357565686.187566,146455.859235534,1
150,73.0,Tolima,73555.0,Planadas,120741.8,49084.8,2594.0,1777.2,3163.0,214.0,36.0,24.0,3.0,2.0,26.0,1.0,61.0,36.0,171603.8,2594.0,2.01835594,0.12808057,1589519942.46131,220211.655158404,1
151,73.0,Tolima,73563.0,Prado,5889.4,28981.7,3006.9,2099.5,1410.0,268.0,48.0,2.0,2.0,4.0,16.0,2.0,23.0,64.0,36970.6,3006.9,1.15925686,0.03467862,430641180.075559,126342.77774884,1
152,73.0,Tolima,73585.0,Purificación,12214.9,20393.9,1665.7,2809.4,4225.0,1491.0,63.0,13.0,0.0,0.0,258.0,18.0,128.0,194.0,35418.2,1665.7,1.44040816,0.03291611,408818382.737577,158496.946525109,1
153,73.0,Tolima,73616.0,Rioblanco,149109.3,38990.8,304.1,15232.8,5221.0,187.0,17.0,84.0,13.0,8.0,22.0,2.0,22.0,109.0,203333.0,304.1,2.33036627,0.16655079,2067700219.00517,255032.929823048,1
154,73.0,Tolima,73622.0,Roncesvalles,31549.2,36449.6,6511.1,4299.9,693.0,149.0,10.0,2.0,1.0,9.0,4.0,1.0,27.0,8.0,72298.7,6511.1,1.38179572,0.06235176,774652085.914863,152444.030844293,1
155,73.0,Tolima,73624.0,Rovira,15603.6,52946.5,2228.3,1513.2,1589.0,104.0,17.0,7.0,1.0,1.0,14.0,2.0,15.0,16.0,70063.3,2228.3,1.44203632,0.05932854,737203107.386332,158951.174531015,1
156,73.0,Tolima,73671.0,Saldaña,847.3,18715.5,4375.6,147.0,910.0,507.0,36.0,0.0,0.0,1.0,21.0,2.0,13.0,18.0,19709.7,4375.6,0.81730255,0.01632855,202807898.678325,90238.1307862098,1
157,73.0,Tolima,73675.0,San Antonio,11754.3,22596.6,1794.5,2668.7,3097.0,263.0,40.0,4.0,3.0,13.0,36.0,3.0,50.0,59.0,37019.5,1794.5,1.11834597,0.03259964,404926330.809154,123118.399381853,1
158,73.0,Tolima,73678.0,San Luis,2583.9,31098.8,3724.1,4513.2,1530.0,151.0,17.0,12.0,2.0,11.0,15.0,5.0,63.0,60.0,38195.9,3724.1,1.55279964,0.03361895,417689789.479917,171957.768817614,1
159,73.0,Tolima,73686.0,Santa Isabel,9674.1,16490.1,531.6,748.2,606.0,42.0,1.0,1.0,0.0,7.0,9.0,0.0,29.0,23.0,26912.4,531.6,1.22823177,0.02197738,273286270.841977,135097.541045616,1
160,73.0,Tolima,73770.0,Suárez,1867.4,15721.0,614.1,367.0,842.0,68.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,35.0,17955.5,614.1,0.97370506,0.01550725,192642843.197368,107590.722482353,1
161,73.0,Tolima,73854.0,Valle de San Juan,2423.8,18522.4,411.4,470.4,402.0,92.0,10.0,1.0,0.0,2.0,33.0,1.0,63.0,35.0,21416.6,411.4,0.65448137,0.01620133,201305656.353773,72144.6414667661,1
162,73.0,Tolima,73861.0,Venadillo,894.6,29280.0,2822.2,132.5,520.0,38.0,0.0,3.0,1.0,2.0,8.0,0.0,10.0,15.0,30307.1,2822.2,1.10047835,0.02730241,339465695.154305,121907.111039878,1
163,73.0,Tolima,73870.0,Villahermosa,6541.4,18803.2,2063.5,614.7,1626.0,91.0,18.0,4.0,15.0,15.0,8.0,0.0,40.0,67.0,25959.4,2063.5,0.96277183,0.02252926,280232306.75387,105571.505005088,1
164,73.0,Tolima,73873.0,Villarica,13725.2,26996.3,75.6,871.7,1002.0,171.0,14.0,1.0,2.0,1.0,10.0,5.0,71.0,36.0,41593.2,75.6,0.95545915,0.03505363,435362067.397932,105319.807015688,1
165,70.0,Sucre,70001.0,Sincelejo,9010.1,13819.9,844.0,2257.9,2496.0,155.0,50.0,6.0,8.0,36.0,102.0,5.0,11.0,109.0,25087.8,844.0,1.0966381,0.02307702,289875326.011849,120476.423679539,1
166,70.0,Sucre,70110.0,Buenavista,240.6,8366.5,17.9,5454.0,630.0,128.0,7.0,12.0,1.0,0.0,1.0,2.0,4.0,57.0,14061.0,17.9,0.7472115,0.00983191,123464149.501478,83078.2140760458,1
167,70.0,Sucre,70124.0,Caimito,723.9,13038.2,2162.5,24231.6,646.0,39.0,1.0,0.0,1.0,0.0,9.0,4.0,12.0,29.0,37993.8,2162.5,1.48860191,0.03972204,498085732.724547,160234.295745314,1
168,70.0,Sucre,70204.0,Coloso,2590.2,9800.6,67.8,664.6,435.0,92.0,89.0,4.0,16.0,0.0,6.0,0.0,5.0,10.0,13055.5,67.8,0.78140848,0.01096577,137795220.113367,85253.3244485734,1
169,70.0,Sucre,70215.0,Corozal,449.4,23556.8,223.8,3153.9,1428.0,180.0,14.0,2.0,1.0,1.0,11.0,1.0,6.0,159.0,27160.0,223.8,1.71951028,0.02408677,302282505.057978,187203.246125249,1
170,70.0,Sucre,70221.0,Coveñas,1849.9,1879.9,133.8,1112.5,305.0,26.0,1.0,3.0,0.0,1.0,62.0,1.0,9.0,12.0,4842.2,133.8,0.41878361,0.00456945,57396918.3386411,46200.0360741144,1
171,70.0,Sucre,70230.0,Chalán,1631.0,5396.5,252.7,316.1,269.0,90.0,31.0,8.0,5.0,1.0,0.0,0.0,19.0,0.0,7343.6,252.7,0.55464863,0.00685079,86087274.1098124,61042.5909177169,1
172,70.0,Sucre,70233.0,El Roble,424.9,19004.7,17.2,189.7,897.0,43.0,0.0,1.0,62.0,7.0,28.0,0.0,31.0,35.0,19619.3,17.2,1.26320404,0.01680678,210907083.238128,138584.039816574,1
173,70.0,Sucre,70235.0,Galeras,1148.1,27224.6,359.5,2655.2,1031.0,70.0,2.0,4.0,5.0,0.0,8.0,0.0,7.0,37.0,31028.0,359.5,0.97653191,0.02443748,306706660.962171,106226.196726591,1
174,70.0,Sucre,70265.0,Guaranda,1939.4,28824.2,515.9,4590.5,389.0,83.0,52.0,19.0,0.0,0.0,12.0,2.0,3.0,36.0,35354.2,515.9,1.28528356,0.02834898,355112924.801892,142023.645597113,1
175,70.0,Sucre,70400.0,La Unión,1329.2,20135.0,890.3,1121.5,909.0,41.0,31.0,0.0,11.0,1.0,18.0,0.0,6.0,19.0,22585.7,890.3,1.07450963,0.01852996,232374293.474722,118328.422128422,1
176,70.0,Sucre,70418.0,Los Palmitos,4199.0,14959.1,108.0,697.8,634.0,63.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,43.0,19855.8,108.0,0.83011849,0.01699011,213423780.842685,91285.8239754858,1
177,70.0,Sucre,70429.0,Majagual,6991.4,69531.5,2994.6,8761.1,2966.0,255.0,7.0,26.0,3.0,7.0,43.0,6.0,20.0,77.0,85284.0,2994.6,1.71924966,0.0733589,919222736.860916,189653.195481456,1
178,70.0,Sucre,70473.0,Morroa,3055.9,9313.5,87.8,4109.4,664.0,78.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,27.0,16478.8,87.8,0.71072944,0.01442529,181278697.196184,76827.9552221026,1
179,70.0,Sucre,70508.0,Ovejas,5196.6,34672.0,3813.8,737.0,1118.0,94.0,158.0,4.0,35.0,6.0,9.0,1.0,3.0,31.0,40605.6,3813.8,1.2875757,0.0369099,463827158.665338,140474.349045497,1
180,70.0,Sucre,70523.0,Palmito,8451.9,6253.0,68.3,2247.6,924.0,59.0,3.0,26.0,1.0,2.0,219.0,0.0,2.0,20.0,16952.4,68.3,0.69027887,0.01442109,181014461.09331,75308.7564057361,1
181,70.0,Sucre,70670.0,Sampués,7477.0,12804.2,163.9,476.3,1213.0,33.0,113.0,3.0,1.0,1.0,22.0,0.0,4.0,77.0,20757.4,163.9,0.98852674,0.01661987,208629277.989326,107592.059775657,1
182,70.0,Sucre,70678.0,San Benito Abad,12811.2,100789.2,7756.5,21740.0,1359.0,28.0,2.0,9.0,0.0,2.0,4.0,0.0,14.0,79.0,135340.4,7756.5,3.10057533,0.12158653,1524814740.95312,334460.903361926,1
183,70.0,Sucre,70702.0,San Juan de Betulia,0.0,16137.7,135.5,309.6,920.0,55.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,32.0,16447.2,135.5,0.79838729,0.01375446,172710648.350351,85979.7900699071,1
184,70.0,Sucre,70708.0,San Marcos,7223.4,23850.2,1261.3,58019.9,1348.0,29.0,2.0,0.0,0.0,0.0,10.0,0.0,16.0,101.0,89093.5,1261.3,1.74676336,0.08290064,1038930102.21841,193474.049820047,1
185,70.0,Sucre,70713.0,San Onofre,38974.2,54274.8,3446.4,8474.6,1805.0,282.0,14.0,27.0,6.0,3.0,79.0,13.0,164.0,114.0,101723.6,3446.4,2.10957116,0.0883167,1094843214.81085,221172.88604153,1
186,70.0,Sucre,70717.0,San Pedro,92.4,19836.7,170.5,1879.2,915.0,74.0,1.0,0.0,0.0,4.0,9.0,0.0,7.0,72.0,21808.2,170.5,0.83904785,0.01777925,223317021.575503,92440.9580423362,1
187,70.0,Sucre,70742.0,San Luis de Sincé,387.2,36171.9,1516.2,3108.1,1080.0,99.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,109.0,39667.1,1516.2,1.48907981,0.03802586,477461452.334408,161417.286146631,1
188,70.0,Sucre,70771.0,Sucre,1051.8,17510.6,4661.9,91670.1,1676.0,140.0,19.0,1.0,13.0,4.0,34.0,5.0,33.0,39.0,110232.5,4661.9,1.97801097,0.09085456,1139373821.82229,218709.653565266,1
189,70.0,Sucre,70820.0,Santiago de Tolú,3161.6,16944.9,722.3,8511.2,608.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,28617.7,722.3,0.99820322,0.02526501,317460378.872359,110206.426640878,1
190,70.0,Sucre,70823.0,Tolú Viejo,5109.8,15275.2,978.6,7384.8,1103.0,119.0,13.0,0.0,4.0,17.0,35.0,3.0,20.0,37.0,27769.7,978.6,1.09708622,0.02322433,291790352.357319,119606.70357433,1
191,68.0,Santander,68001.0,Bucaramanga,3552.9,5718.9,616.9,161.8,600.0,78.0,5.0,0.0,0.0,2.0,5.0,1.0,15.0,9.0,9433.7,616.9,0.68864428,0.01241688,155017436.418945,75431.8121427584,1
192,68.0,Santander,68013.0,Aguada,1623.1,5530.9,54.0,241.5,719.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,42.0,33.0,7395.6,54.0,0.46424582,0.00628167,78302744.1321152,51384.2241156516,1
193,68.0,Santander,68020.0,Albania,8689.8,7557.4,164.7,79.3,1142.0,244.0,45.0,1.0,11.0,7.0,52.0,0.0,40.0,199.0,16326.5,164.7,0.8654398,0.01328235,165439655.309028,94445.3323846251,1
194,68.0,Santander,68051.0,Aratoca,2349.5,13692.8,148.2,425.5,972.0,63.0,2.0,3.0,0.0,1.0,70.0,1.0,31.0,10.0,16467.8,148.2,0.67491947,0.01407588,175635211.523613,74807.2684167535,1
195,68.0,Santander,68077.0,Barbosa,19.4,2075.3,2266.6,33.9,396.0,120.0,17.0,0.0,1.0,0.0,13.0,2.0,22.0,4.0,2128.7,2266.6,0.29082954,0.00379215,47246498.0590144,31125.791969666,1
196,68.0,Santander,68079.0,Barichara,1300.6,9387.4,1943.6,385.8,683.0,128.0,9.0,13.0,25.0,1.0,10.0,1.0,32.0,8.0,11073.9,1943.6,0.5636934,0.01092566,136305390.529695,62649.356603169,1
197,68.0,Santander,68081.0,Barrancabermeja,16993.3,87890.7,14917.0,860.9,746.0,34.0,2.0,2.0,1.0,0.0,2.0,3.0,14.0,12.0,105744.9,14917.0,2.74904307,0.10127536,1264694320.45739,304849.456447403,1
198,68.0,Santander,68092.0,Betulia,11496.7,23684.9,4099.7,420.1,343.0,66.0,32.0,16.0,0.0,14.0,1.0,6.0,6.0,32.0,35601.8,4099.7,1.23952319,0.03509317,438181227.972736,136969.556650003,1
199,68.0,Santander,68101.0,Bolívar,46567.3,50437.1,1123.5,226.6,1743.0,91.0,3.0,7.0,1.0,2.0,38.0,0.0,457.0,24.0,97231.1,1123.5,4.38459738,0.08274067,1031147634.8654,479442.613939148,1
200,68.0,Santander,68121.0,Cabrera,485.3,5953.8,16.7,8.4,527.0,30.0,1.0,2.0,1.0,1.0,69.0,0.0,3.0,12.0,6447.5,16.7,0.3649575,0.00530188,66127267.5718296,40621.0701961705,1
201,68.0,Santander,68132.0,California,1560.1,2406.8,339.7,872.6,151.0,20.0,2.0,1.0,0.0,0.0,9.0,0.0,4.0,3.0,4839.5,339.7,0.43129992,0.00378952,47346048.9084274,47678.0276009062,1
202,68.0,Santander,68147.0,Capitanejo,1979.5,4439.3,1151.3,218.1,544.0,240.0,58.0,58.0,10.0,1.0,87.0,0.0,22.0,21.0,6636.8,1151.3,0.49117983,0.00696534,86880962.0540681,54573.5580012027,1
203,68.0,Santander,68152.0,Carcasí,12111.3,9012.0,75.8,4780.6,1456.0,160.0,49.0,383.0,11.0,1.0,60.0,0.0,52.0,140.0,25904.0,75.8,0.68560789,0.02111424,263411361.836577,76324.3171916571,1
204,68.0,Santander,68160.0,Cepitá,1930.6,7365.0,10.5,1391.4,385.0,21.0,129.0,124.0,1.0,32.0,2.0,0.0,1.0,53.0,10686.9,10.5,0.48928924,0.00896113,111822961.040156,54446.3156643291,1
205,68.0,Santander,68162.0,Cerrito,9733.5,20397.5,125.1,16082.1,641.0,95.0,184.0,24.0,1.0,0.0,24.0,0.0,26.0,137.0,46213.1,125.1,0.98431764,0.03462281,432184379.069385,108484.332552613,1
206,68.0,Santander,68167.0,Charalá,16166.9,19152.0,5383.0,156.5,1630.0,113.0,7.0,11.0,5.0,12.0,60.0,5.0,27.0,23.0,35475.4,5383.0,1.71841267,0.03441659,429017012.138829,189684.432648667,1
207,68.0,Santander,68169.0,Charta,5610.1,6708.9,61.8,132.8,371.0,71.0,3.0,0.0,0.0,0.0,23.0,4.0,30.0,38.0,12451.8,61.8,0.60378065,0.01037377,129598469.562392,66884.2458195207,1
208,68.0,Santander,68176.0,Chima,6562.9,10672.7,141.8,165.2,918.0,32.0,0.0,2.0,0.0,1.0,13.0,0.0,17.0,23.0,17400.8,141.8,0.67641925,0.01396253,174099226.246759,75204.2583466295,1
209,68.0,Santander,68179.0,Chipatá,958.6,8299.1,175.5,78.8,1884.0,332.0,12.0,50.0,2.0,0.0,108.0,7.0,721.0,9.0,9336.6,175.5,0.41814855,0.00765359,95375804.048727,45209.0034255479,1
210,68.0,Santander,68190.0,Cimitarra,52675.1,232118.7,22766.4,2771.4,1207.0,57.0,2.0,3.0,0.0,1.0,6.0,0.0,8.0,164.0,287565.3,22766.4,3.19356837,0.25942267,3235013107.08026,350023.191643194,1
211,68.0,Santander,68207.0,Concepción,10932.5,12179.7,311.0,9674.8,1141.0,225.0,76.0,41.0,30.0,6.0,35.0,0.0,39.0,238.0,32787.0,311.0,1.12199161,0.02749544,343135137.836242,124217.667718167,1
212,68.0,Santander,68209.0,Confines,185.9,7175.3,122.4,16.9,860.0,43.0,0.0,1.0,2.0,0.0,4.0,0.0,24.0,6.0,7378.1,122.4,0.3899658,0.00577357,71982846.0307242,43317.7253234133,1
213,68.0,Santander,68211.0,Contratación,5040.2,5657.3,4.4,538.1,706.0,21.0,2.0,1.0,0.0,12.0,28.0,0.0,33.0,62.0,11235.6,4.4,0.6933602,0.00943919,117705658.45515,75786.2679353986,1
214,68.0,Santander,68217.0,Coromoro,29916.0,26161.7,870.4,1166.8,1778.0,305.0,31.0,12.0,0.0,23.0,21.0,1.0,15.0,278.0,57244.5,870.4,1.13890987,0.04719671,588353543.453972,126240.978651637,1
215,68.0,Santander,68229.0,Curití,1753.5,15438.8,7527.6,178.2,929.0,292.0,23.0,13.0,6.0,2.0,5.0,3.0,24.0,24.0,17370.5,7527.6,0.91725132,0.01960461,244553973.941043,101529.011612705,1
216,68.0,Santander,68235.0,El Carmen de Chucurí,26623.9,58977.3,1398.4,506.9,2667.0,104.0,163.0,3.0,1.0,3.0,3.0,1.0,123.0,90.0,86108.2,1398.4,1.74346004,0.07539586,940660746.665905,190260.074688859,1
217,68.0,Santander,68245.0,El Guacamayo,1689.4,9135.4,23.2,283.3,783.0,65.0,2.0,1.0,22.0,4.0,72.0,0.0,12.0,18.0,11108.0,23.2,0.59413457,0.00951062,118557073.94531,65136.0264879415,1
218,68.0,Santander,68250.0,El Peñón,18290.9,12994.7,112.8,79.7,1051.0,21.0,0.0,5.0,0.0,0.0,36.0,0.0,54.0,168.0,31365.3,112.8,1.06738843,0.03125074,389464219.185252,116104.165463406,1
219,68.0,Santander,68255.0,El Playón,13459.1,28782.5,3338.9,990.0,1127.0,76.0,30.0,0.0,1.0,5.0,8.0,0.0,78.0,23.0,43231.6,3338.9,1.33293305,0.03719474,464930909.511757,146836.158407648,1
220,68.0,Santander,68264.0,Encino,23406.9,6421.1,145.5,163.7,1369.0,94.0,22.0,2.0,1.0,4.0,38.0,2.0,22.0,73.0,29991.8,145.5,1.01773378,0.03268669,407346341.301912,112799.946260443,1
221,68.0,Santander,68266.0,Enciso,1028.5,5463.5,53.0,693.2,682.0,82.0,98.0,17.0,2.0,3.0,2.0,1.0,32.0,47.0,7185.3,53.0,0.42470368,0.00604806,75454729.7039571,47238.4697159274,1
222,68.0,Santander,68271.0,Florián,4022.3,11867.4,731.3,363.7,990.0,96.0,8.0,8.0,1.0,4.0,76.0,4.0,74.0,50.0,16253.5,731.3,0.87314303,0.0140722,175284848.039877,95708.2860738187,1
223,68.0,Santander,68276.0,Floridablanca,2836.6,3727.9,1743.7,97.0,538.0,155.0,12.0,5.0,0.0,1.0,1.0,1.0,14.0,9.0,6661.6,1743.7,0.52643329,0.00801378,100870816.017129,56471.4026357613,1
224,68.0,Santander,68296.0,Galán,7770.4,12159.1,100.8,302.0,883.0,30.0,0.0,0.0,2.0,0.0,21.0,1.0,5.0,30.0,20231.5,100.8,0.65985302,0.0165798,206866082.255967,73246.5643513849,1
225,68.0,Santander,68298.0,Gambita,39913.7,16717.4,83.1,2628.8,1289.0,62.0,5.0,10.0,2.0,9.0,307.0,3.0,317.0,153.0,59260.0,83.1,1.287624,0.04389411,546858039.83535,141493.631547661,1
226,68.0,Santander,68307.0,Girón,10252.1,32555.1,1333.9,3538.9,1570.0,439.0,93.0,22.0,0.0,1.0,3.0,1.0,42.0,55.0,46346.1,1333.9,1.95211983,0.04087124,510397233.585701,215513.490703264,1
227,68.0,Santander,68318.0,Guaca,16638.1,11662.0,467.2,1216.8,880.0,183.0,120.0,23.0,2.0,4.0,89.0,10.0,3.0,150.0,29516.9,467.2,0.90071817,0.02498902,311953031.453415,99923.4327479371,1
228,68.0,Santander,68320.0,Guadalupe,1237.5,14003.5,31.8,268.1,1888.0,103.0,0.0,23.0,3.0,3.0,8.0,0.0,13.0,6.0,15509.1,31.8,0.59241307,0.01150809,143450534.026215,65790.3064494308,1
229,68.0,Santander,68322.0,Guapotá,330.9,6121.5,62.0,32.7,602.0,42.0,0.0,0.0,0.0,1.0,13.0,1.0,7.0,9.0,6485.1,62.0,0.37166506,0.00533511,66512446.0136834,41104.3519698797,1
230,68.0,Santander,68324.0,Guavatá,524.9,7669.9,51.0,49.3,940.0,219.0,6.0,5.0,0.0,1.0,3.0,0.0,119.0,238.0,8244.1,51.0,0.44638824,0.00656392,81782378.579842,48826.8969640796,1
